Title,link,comment
Will the US try to take Greenland by force? | World Politics | The New Statesman,https://www.youtube.com/watch?v=6PGG5f_aPcE,"Would I rather paid maternity leave, free healthcare, childcare, and more - or the absolute turbo capitalist hellscape of debt that the yanks live under. Tough decision!"
Will the US try to take Greenland by force? | World Politics | The New Statesman,https://www.youtube.com/watch?v=6PGG5f_aPcE,"As a German I have to say: This is like a bad dream. I feel like I'm in a bad movie. But hats off to Trump: He managed to piss off the Danes, probably the nicest and kindest people I've met. So yeah, go figure who his real friends are. Trump only knows one language: Dominance"
Will the US try to take Greenland by force? | World Politics | The New Statesman,https://www.youtube.com/watch?v=6PGG5f_aPcE,It’s a Trump vanity project to massage his incredibly fragile ego.
Will the US try to take Greenland by force? | World Politics | The New Statesman,https://www.youtube.com/watch?v=6PGG5f_aPcE,There are remarkable similarities between the US tactics in Greenland and the Russian playbook in the recent elections in Moldova. I wonder where they could possibly have got their ideas!! 🤔
"US Withdraws From 66 Global Organisations, Shaping International Politics | Top Stories | Newsx",https://www.youtube.com/watch?v=B1SLEMokt4U,"Excelled News. 
USA pays the money and they work for Muslim & other Agencies that work against USA."
"US Withdraws From 66 Global Organisations, Shaping International Politics | Top Stories | Newsx",https://www.youtube.com/watch?v=B1SLEMokt4U,This is the beginning of the end of America!
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,"You can find the full Start Here playlist with all our episodes here ⤵    
https://www.youtube.com/playlist?list=PLzGHKb8i9vTxodrArxXFPziklf0iqFdC5"
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,"“President”?
“Dictator” or “Netanyahu’s puppy” are better tiles."
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,When a clown comes into a palace he does not become a King but the palace becomes a circus. The clown and his jesters.
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,"""Reshaping""? How about ""destroying?"""
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,I'm a simple guy. I see Sandra. I click
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,One of the failure symptoms is when you’re saying that someone ripped me off while you’re not trying to compete and work harder.
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,It is dangerous for the world to tolerate one person creating such a mess and not take action. This will lead to the continued expansion of this person's will.
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,"Been a min, strait to point and concise. Nice one Sandy."
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,Wonderful content and analysis.
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,Can’t wait til all this comes to an end
Iran Unrest: Iran FM Condemns Trump’s Intervention Threat Amid Unrest | World DNA,https://www.youtube.com/watch?v=bOBL9ecykSQ,❤❤❤
Iran Unrest: Iran FM Condemns Trump’s Intervention Threat Amid Unrest | World DNA,https://www.youtube.com/watch?v=bOBL9ecykSQ,🇮🇷🙌Free Iran 🇮🇷 to the Brave People of 🇮🇷💕👍
Iran Unrest: Iran FM Condemns Trump’s Intervention Threat Amid Unrest | World DNA,https://www.youtube.com/watch?v=bOBL9ecykSQ,"Be the voice of the people of Iran, we demand the return of our king. The regime of the mullahs cut off the internet and are oppressing the people, please help."
Iran Unrest: Iran FM Condemns Trump’s Intervention Threat Amid Unrest | World DNA,https://www.youtube.com/watch?v=bOBL9ecykSQ,Vive l'Iran libre 🎉
Iran Unrest: Iran FM Condemns Trump’s Intervention Threat Amid Unrest | World DNA,https://www.youtube.com/watch?v=bOBL9ecykSQ,HALLELUJAH PRAISE THE LORD HALLELUJAH! ..... THE IRANIAN PEOPLE NEEDS OUR LORD GOD ALMIGHTY JESUS CHRIST TO HAVE PEACE ✌️  ..... HALLELUJAH PRAISE THE LORD HALLELUJAH!      FROM FILIPINO 🇵🇭 CHRISTIANS
Iran Unrest: Iran FM Condemns Trump’s Intervention Threat Amid Unrest | World DNA,https://www.youtube.com/watch?v=bOBL9ecykSQ,"PEOPLE'S ITS LIKE ITVWAS IN USA,, ISRAEL PAYING FOR THE PROTESTERS $$$, IN 2018 FOOL$ 2026 WW III😢 February 14,, 🚀 🔥 🛡 ⚔"
Iran Unrest: Iran FM Condemns Trump’s Intervention Threat Amid Unrest | World DNA,https://www.youtube.com/watch?v=bOBL9ecykSQ,Yanky go home!
Iran Unrest: Iran FM Condemns Trump’s Intervention Threat Amid Unrest | World DNA,https://www.youtube.com/watch?v=bOBL9ecykSQ,Garbage Trump go home!  Take care of your messy country.
Iran Unrest: Iran FM Condemns Trump’s Intervention Threat Amid Unrest | World DNA,https://www.youtube.com/watch?v=bOBL9ecykSQ,"this is from greatest Majesty Family and hero of Iran
America and England done 100 year crime to Iranians and owns them trillion, Iran(Persia) brought freedom of Jews and U.S. Constitution 2500 years ago,1953 U.S overthrow Iranian government,and 1981 U.S/Israel help Sadam to attack Iran for 8 year they help continue the war for 8 year and made hundreds billion, YouTube ""real Persian Prince in America"
Iran Unrest: Iran FM Condemns Trump’s Intervention Threat Amid Unrest | World DNA,https://www.youtube.com/watch?v=bOBL9ecykSQ,America sucking to Israel about Iran. At your own peril trump. Your ally the Israel’s might it a bit harder to kill Iranians compared to the thousands of innocent woman and children massacred and starved to death in Gaza…
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,He has stopped western countries to think they are God!!
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,Best to have one leader with the country’s interests at heart than voting between thieves
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,"25 years and Russia still standing against all odds. Vladimir you do a enourmous job,..."
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,you may like it or not.. Vladimir Putin is a master strategist...
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,What drives Putin!  It is his love for mother Russia and its people!
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,An  exemplary leader 👏 . It was nice to see him take extra effort to shake the hand of the Indian solders .
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,A young talented and determined agent who learned from the fall of USSR - Gorbachov and Boris - rose to power for a Renaissance of the Father Land
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,"A great leader, love or hate him. He’s the best leader in the world ❤❤❤"
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,He is the best world leader the world currently possess 💯❤️🇷🇺
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,"Your correct putin has a cult following around the world and in  india 🇮🇳❤🇷🇺,Todays putins handshake with a soldiers at Rasthrapathi bhavan ❤❤"
Is Donald Trump &quot;blackmailing&quot; Britain over Greenland? | World Politics | The New Statesman,https://www.youtube.com/watch?v=MEGp0vLOIXQ,"I can't believe it's up for debate. If you say yes to this, why not Iceland? If you say yes to Iceland, why not Scotland? What's the difference? Hitler (yes, Hitler) and Putin were the same. Give him Poland and hope the problem goes away. Wave a peace of paper and shout peace for our time."
Is Donald Trump &quot;blackmailing&quot; Britain over Greenland? | World Politics | The New Statesman,https://www.youtube.com/watch?v=MEGp0vLOIXQ,We Brits need Greenland for national security. To protect us against the US
Is Donald Trump &quot;blackmailing&quot; Britain over Greenland? | World Politics | The New Statesman,https://www.youtube.com/watch?v=MEGp0vLOIXQ,"90 years ago after WW1, Nazi Germany marched into the Rhineland (1936) and Austria (1938) and the rest of the World did nothing. This appeasement emboldened Hitler, and paved the way for WW2.
Trump abducted Maduro and the rest of the World did nothing. This appeasement has emboldened Trump...Greenland & who knows…Canada would be next - 51st state.
There are similar correlations between ICE and the Gestapo.
Trump has complete distain for Europe and NATO. With Ukraine, he openly supports Putin’s requirements in the so-called peace plan. So maybe he wants Greenland as part of the Monroe doctrine to acquire it before he quits NATO.
UK & EU need to urgently beef up their armed forces – right NOW. Did you see that Trump has invited Putin to join his Gaza peace panel. How much more evidence do people need to stop the appeasement.
Where is our Churchill now?"
Is Donald Trump &quot;blackmailing&quot; Britain over Greenland? | World Politics | The New Statesman,https://www.youtube.com/watch?v=MEGp0vLOIXQ,"The USA is no longer the leader of the free world, it is a rogue state, like Iran or North Korea."
Is Donald Trump &quot;blackmailing&quot; Britain over Greenland? | World Politics | The New Statesman,https://www.youtube.com/watch?v=MEGp0vLOIXQ,"NATO doesn't need to disband, USA just gets kicked out."
Is Donald Trump &quot;blackmailing&quot; Britain over Greenland? | World Politics | The New Statesman,https://www.youtube.com/watch?v=MEGp0vLOIXQ,10:50 Where is the outrage that we have allowed our country to become a vassal of the US.
Is Donald Trump &quot;blackmailing&quot; Britain over Greenland? | World Politics | The New Statesman,https://www.youtube.com/watch?v=MEGp0vLOIXQ,"The “German software” is actually FOSS (free and open source software) like Linux, which various German states have partly moved over to since the 2000s; France and Spain also has similar initiatives, and now the EU is looking at an “EU OS”, also based on Linux. 
I use Libreoffice to deal with docx and excel etc, when I need to. I use Linux at home and for work. I only have an iPhone because it was a hand-me-down. Everyone can absolutely divest themselves from American tech companies today, with just a little effort"
Is Donald Trump &quot;blackmailing&quot; Britain over Greenland? | World Politics | The New Statesman,https://www.youtube.com/watch?v=MEGp0vLOIXQ,England needs the government too grow a set and get with Europe against America bullying Greenland ❤
Is Donald Trump &quot;blackmailing&quot; Britain over Greenland? | World Politics | The New Statesman,https://www.youtube.com/watch?v=MEGp0vLOIXQ,Just watch our comfortable western world come tumbling down. Thanks Donald!
Is Donald Trump &quot;blackmailing&quot; Britain over Greenland? | World Politics | The New Statesman,https://www.youtube.com/watch?v=MEGp0vLOIXQ,"We have to get the finger out, rapid."
"World leaders react to Trump&#39;s attack on Venezuela, ousting Maduro",https://www.youtube.com/watch?v=r9JOfIp4ds0,It’s only been 2026 for two days and it’s starting off crazy.
"World leaders react to Trump&#39;s attack on Venezuela, ousting Maduro",https://www.youtube.com/watch?v=r9JOfIp4ds0,Keir Starmer is so spineless it’s embarrassing!
"World leaders react to Trump&#39;s attack on Venezuela, ousting Maduro",https://www.youtube.com/watch?v=r9JOfIp4ds0,The UN is a corrupt joke.
"World leaders react to Trump&#39;s attack on Venezuela, ousting Maduro",https://www.youtube.com/watch?v=r9JOfIp4ds0,"If this is the beginning of 2026, then imagine how it will end."
"World leaders react to Trump&#39;s attack on Venezuela, ousting Maduro",https://www.youtube.com/watch?v=r9JOfIp4ds0,The irony of Russia stating that Venezuela should be able to choose it's own destiny...
"World leaders react to Trump&#39;s attack on Venezuela, ousting Maduro",https://www.youtube.com/watch?v=r9JOfIp4ds0,Where's the interviews with actual Venezuelans celebrating this? Lol
"World leaders react to Trump&#39;s attack on Venezuela, ousting Maduro",https://www.youtube.com/watch?v=r9JOfIp4ds0,Those files should be wild.
"World leaders react to Trump&#39;s attack on Venezuela, ousting Maduro",https://www.youtube.com/watch?v=r9JOfIp4ds0,EU has no spine to take any action against US. They talked big when it was russian invasion
"World leaders react to Trump&#39;s attack on Venezuela, ousting Maduro",https://www.youtube.com/watch?v=r9JOfIp4ds0,"There is no international law.
Its a complete joke"
"World leaders react to Trump&#39;s attack on Venezuela, ousting Maduro",https://www.youtube.com/watch?v=r9JOfIp4ds0,"Starmer wants to speak to Trump, i'd put his azz on hold for a few hours."
